Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name	sample_name
zr26742_2_n25000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.0187	0.0378	98.09	0.232	97.75-98.44	0.232	0.20-0.26	1	1.208	1804/15633	93.27	194	NODE_306_length_23997_cov_9.0000_ID_64100	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	SEM_41_S58.18.fa	0.016	0.0326	95.2	0.198	94.42-95.76	0.198	0.16-0.25	1	1.121	618/15803	90.07	7	SEM_41_S58.18_SEM_41_S58_scaffold_33	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.10.fa	0.0132	0.0198	99.12	0.164	98.56-99.56	0.164	0.14-0.20	1	1.09	1351/11722	93.27	1	NODE_8_length_174488_cov_60.9499_ID_127332	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_266__bin.6.fa	0.0099	0.0282	98.4	0.123	97.90-99.00	0.123	0.10-0.14	1	1.058	1538/21872	91.79	3	NODE_1_length_400287_cov_21.9997_ID_32608	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.0089	0.0084	98.85	0.111	97.90-99.77	0.111	0.08-0.14	1	1.075	546/7379	91.94	67	WK028-2-L-48h-03A1_S20_k141_3165	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2235_73323__bin.9.fa	0.0049	0.0076	97.68	0.061	95.98-99.52	0.061	0.03-0.10	1	1.11	347/12165	89.16	19	P2235_73323_k141_1719	zr26742_2_n25000000
zr26742_2_n25000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_226__bin.6.fa	0.0042	0.0069	98.84	0.052	97.28-100.77	0.052	0.03-0.08	1	1.141	475/12895	89.9	9	NODE_2_length_319059_cov_34.9987_ID_36074	zr26742_2_n25000000
zr26742_3_n10000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF68__bin.13.fa	35.368	23.696	99.28	146.0	NA-NA	HIGH	NA-NA	146	149.755	6004/7501	99.28	32	AF68_k141_238	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	16.9573	20.1799	99.41	70.0	NA-NA	HIGH	NA-NA	70	68.245	11303/13589	99.41	0	NODE_1_length_274429_cov_22.9992_ID_7781	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	15.9883	11.3509	99.0	66.0	NA-NA	HIGH	NA-NA	66	54.915	5830/7955	99.0	21	SRS6115052_k141_129	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	13.5658	23.1749	96.82	56.0	NA-NA	HIGH	NA-NA	56	55.199	7111/19352	96.82	243	NODE_7_length_112150_cov_14.2384_ID_46122	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	5.0872	3.4482	99.82	21.0	NA-NA	HIGH	NA-NA	21	20.9	7356/7783	99.82	0	WK002-1-L-48h-01F6_S30_k141_2565	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	3.0885	3.514	99.87	12.749	NA-NA	HIGH	NA-NA	13	12.749	12198/12698	99.87	0	SRS6115053_k141_3360	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	MAG_19.fa	2.8484	5.7119	99.32	11.758	NA-NA	HIGH	NA-NA	12	11.758	18523/22889	99.32	0	MAG_19_0	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	1.7347	1.5932	99.31	7.161	NA-NA	HIGH	NA-NA	7	7.161	8360/10372	99.31	17	TGS12-29_k141_701	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	EBC_134.5.fa	1.3284	3.1588	98.78	5.483	NA-NA	HIGH	NA-NA	5	5.483	17976/26324	98.78	7	EBC_134.5_EBC_134_scaffold_561	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	1.0275	1.1268	97.6	4.242	NA-NA	HIGH	NA-NA	4	4.242	5763/12230	97.6	3090	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.10.fa	0.8346	0.7514	95.37	3.445	NA-NA	HIGH	NA-NA	3	3.445	2266/9849	95.37	4068	AF66_k141_123	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	GCF_001885995.1_ASM188599v1_genomic.fa	0.8111	0.7203	97.85	3.348	NA-NA	HIGH	NA-NA	3	3.348	5173/10141	97.85	132	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	0.393	0.2541	98.49	1.623	98.37-98.57	1.623	1.53-1.73	2	2.039	3673/7322	97.8	15	NODE_2_length_148631_cov_25.9785_ID_15265	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	P.1_bin.1.fa	0.3524	0.6083	96.67	1.455	96.57-96.77	1.455	1.36-1.53	2	2.131	5248/19536	95.85	202	P.1_bin.1_k77_21174	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.194	0.2793	99.28	0.801	99.17-99.41	0.801	0.76-0.85	1	1.508	7024/15952	97.39	12	AF15_k141_25	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	GCF_015244665.1_ASM1524466v1_genomic.fa	0.1503	0.1855	97.47	0.621	97.27-97.68	0.621	0.57-0.67	1	1.376	2923/13994	95.07	2	GCF_015244665.1_ASM1524466v1_genomic_NZ_JABCQN010000001.1 Gluconobacter japonicus strain R71697 contig00001, whole genome shotgun sequence	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.0648	0.0905	98.84	0.268	98.53-99.13	0.268	0.24-0.29	1	1.137	2585/15633	94.36	25	NODE_306_length_23997_cov_9.0000_ID_64100	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	0.0637	0.0313	98.83	0.263	98.20-99.37	0.263	0.22-0.32	1	1.274	945/5623	94.41	30	AF66_k141_253	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	MAG_45.fa	0.049	0.048	98.5	0.202	97.98-99.00	0.202	0.17-0.24	1	1.144	1249/10848	93.26	210	MAG_45_0	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.04	0.0243	99.34	0.165	98.64-100.04	0.165	0.13-0.21	1	1.142	850/6826	93.5	4	NODE_3_length_161229_cov_37.0000_ID_62026	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.0252	0.0188	97.77	0.104	96.55-99.06	0.104	0.07-0.15	1	1.051	409/8251	90.76	18	ERS3967691_k141_96	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.0115	0.0109	98.88	0.047	96.93-101.24	0.047	0.02-0.08	1	1.032	348/10617	89.56	4	SRS5653333_k141_170	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.3.fa	0.009	0.013	97.62	0.037	95.35-99.15	0.037	0.02-0.07	1	1.011	275/15718	87.76	0	SRS6115053_k141_44	zr26742_3_n10000000
zr26742_3_n10000000_trimmed_1.fastq.gz	MAG_312.fa	0.0073	0.0096	98.4	0.03	95.89-99.36	0.030	0.02-0.06	1	1.011	271/15037	87.85	0	MAG_312_0	zr26742_3_n10000000
zr26742_4_n25000000_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	65.6934	65.5583	99.58	753.0	NA-NA	HIGH	NA-NA	753	723.257	6583/7507	99.58	55	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	16.8377	18.5082	99.54	193.0	NA-NA	HIGH	NA-NA	193	178.956	6948/8010	99.54	1	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	11.0798	9.5392	97.9	127.0	NA-NA	HIGH	NA-NA	127	131.183	3392/6553	97.9	1719	NODE_1_length_160535_cov_17.2789_ID_55527	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	3.228	2.3479	99.34	37.0	NA-NA	HIGH	NA-NA	37	37.185	4579/5623	99.34	2	AF66_k141_253	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	MAG_501.fa	0.8105	1.0508	99.2	9.29	NA-NA	HIGH	NA-NA	9	9.29	7571/9710	99.2	55	MAG_501_0	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.6105	0.5884	99.79	6.998	NA-NA	HIGH	NA-NA	7	6.998	6910/7379	99.79	0	WK028-2-L-48h-03A1_S20_k141_3165	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.5463	0.6033	98.03	6.261	NA-NA	HIGH	NA-NA	6	6.261	4453/8251	98.03	90	ERS3967691_k141_96	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.3413	0.3427	99.67	3.912	NA-NA	HIGH	NA-NA	4	3.912	7035/7783	99.67	42	WK002-1-L-48h-01F6_S30_k141_2565	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746838__bin.11.fa	0.1641	0.1698	98.05	1.881	97.95-98.16	1.881	1.71-1.98	2	2.325	3634/7829	97.55	45	NODE_1_length_180989_cov_16.9995_ID_3968	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	MAG_183.fa	0.1581	0.404	98.87	1.812	98.82-98.91	1.812	1.75-1.88	2	2.447	11344/19273	98.3	185	MAG_183_0	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	MAG_116.fa	0.1179	0.076	97.37	1.352	97.22-97.57	1.352	1.20-1.46	2	2.08	1537/4679	96.47	701	MAG_116_0	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	EBC_082.15.fa	0.1164	0.3102	98.97	1.334	98.90-99.03	1.334	1.28-1.39	2	2.381	10937/20483	98.0	50	EBC_082.15_EBC_082_scaffold_602	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.1135	0.1287	95.74	1.301	95.51-95.88	1.301	1.19-1.47	2	2.099	1657/8642	94.81	2456	WK023-1-L-48h-02G3_S117_k141_1117	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.0385	0.1001	99.0	0.442	98.83-99.19	0.442	0.41-0.47	1	1.292	5190/19857	95.76	17	SAMC044639_k141_719	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.0306	0.0775	96.37	0.351	96.08-96.73	0.351	0.30-0.39	1	1.314	1822/19352	92.66	559	NODE_7_length_112150_cov_14.2384_ID_46122	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	EBC_095.37.fa	0.0276	0.0486	99.25	0.316	98.97-99.50	0.316	0.28-0.34	1	1.202	2913/13589	95.15	0	EBC_095.37_EBC_095_scaffold_66	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.0197	0.023	97.85	0.226	97.24-98.42	0.226	0.19-0.27	1	1.271	964/8865	93.09	205	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	0.0194	0.0475	97.97	0.223	97.63-98.37	0.223	0.19-0.25	1	1.263	1970/18586	93.02	294	AF73_k141_59	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_289__bin.32.fa	0.0144	0.034	96.63	0.165	96.11-97.10	0.165	0.14-0.19	1	1.241	964/18296	90.94	413	NODE_38_length_116599_cov_69.9888_ID_20640	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	MAG_107.fa	0.0112	0.0081	98.14	0.128	97.19-99.21	0.128	0.09-0.18	1	1.062	368/5466	91.66	1	MAG_107_0	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.10.fa	0.0075	0.0115	96.88	0.086	95.51-98.40	0.086	0.05-0.13	1	1.041	363/11722	89.4	6	NODE_8_length_174488_cov_60.9499_ID_127332	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.0049	0.0101	99.71	0.056	98.56-100.82	0.056	0.04-0.08	1	1.068	784/15633	90.8	118	NODE_306_length_23997_cov_9.0000_ID_64100	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.23.fa	0.0046	0.0051	96.0	0.052	93.29-96.18	0.052	0.05-0.13	1	1.058	121/8371	87.23	3	NODE_137_length_39565_cov_54.0000_ID_37700	zr26742_4_n25000000
zr26742_4_n25000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_226__bin.6.fa	0.0042	0.0071	97.93	0.048	96.48-100.11	0.048	0.02-0.08	1	1.135	326/12895	88.81	11	NODE_2_length_319059_cov_34.9987_ID_36074	zr26742_4_n25000000
zr26742_1_n10000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	67.8925	66.786	96.88	154.0	NA-NA	HIGH	NA-NA	154	149.052	7245/19352	96.88	274	NODE_7_length_112150_cov_14.2384_ID_46122	zr26742_1_n10000000
zr26742_1_n10000000_trimmed_1.fastq.gz	MAG_19.fa	22.043	25.4535	99.49	50.0	NA-NA	HIGH	NA-NA	50	51.378	19521/22889	99.49	0	MAG_19_0	zr26742_1_n10000000
zr26742_1_n10000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	5.9534	4.9353	99.46	13.504	NA-NA	HIGH	NA-NA	13	13.504	13474/15952	99.46	5	AF15_k141_25	zr26742_1_n10000000
zr26742_1_n10000000_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	1.3699	0.7245	98.89	3.107	NA-NA	HIGH	NA-NA	3	3.107	7335/10372	98.89	16	TGS12-29_k141_701	zr26742_1_n10000000
zr26742_1_n10000000_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	1.2994	0.8205	97.4	2.947	NA-NA	HIGH	NA-NA	3	2.947	5402/12230	97.4	2920	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr26742_1_n10000000
zr26742_1_n10000000_trimmed_1.fastq.gz	P.1_bin.1.fa	0.776	0.7712	96.57	1.76	96.48-96.65	1.760	1.65-1.84	2	2.554	5509/19536	96.0	208	P.1_bin.1_k77_21174	zr26742_1_n10000000
zr26742_1_n10000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.2564	0.206	98.59	0.582	98.43-98.75	0.582	0.54-0.61	1	1.374	4528/15633	96.08	27	NODE_306_length_23997_cov_9.0000_ID_64100	zr26742_1_n10000000
zr26742_1_n10000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	0.1949	0.1277	99.64	0.442	99.45-99.83	0.442	0.41-0.46	1	1.27	4055/12698	96.38	0	SRS6115053_k141_3360	zr26742_1_n10000000
zr26742_1_n10000000_trimmed_1.fastq.gz	MAG_312.fa	0.1079	0.082	98.11	0.245	97.78-98.43	0.245	0.22-0.28	1	1.118	1807/15037	93.39	0	MAG_312_0	zr26742_1_n10000000
zr26742_1_n10000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	0.0863	0.0763	97.92	0.196	97.53-98.25	0.196	0.17-0.22	1	1.107	1632/17572	92.62	2	NODE_1_length_695767_cov_46.0000_ID_85857	zr26742_1_n10000000
zr26742_1_n10000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.3.fa	0.0204	0.0169	98.16	0.046	96.39-99.75	0.046	0.02-0.08	1	1.04	402/15718	88.85	0	SRS6115053_k141_44	zr26742_1_n10000000
zr26742_1_n15000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	67.4064	66.2115	96.96	216.0	NA-NA	HIGH	NA-NA	216	205.93	7433/19352	96.96	275	NODE_7_length_112150_cov_14.2384_ID_46122	zr26742_1_n15000000
zr26742_1_n15000000_trimmed_1.fastq.gz	MAG_19.fa	22.4688	25.9075	99.5	72.0	NA-NA	HIGH	NA-NA	72	73.342	19600/22889	99.5	0	MAG_19_0	zr26742_1_n15000000
zr26742_1_n15000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	5.9293	4.9082	99.47	19.0	NA-NA	HIGH	NA-NA	19	19.058	13546/15952	99.47	7	AF15_k141_25	zr26742_1_n15000000
zr26742_1_n15000000_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	1.2864	0.6794	99.14	4.122	NA-NA	HIGH	NA-NA	3	4.122	7938/10372	99.14	16	TGS12-29_k141_701	zr26742_1_n15000000
zr26742_1_n15000000_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	1.2012	0.7574	97.66	3.849	NA-NA	HIGH	NA-NA	3	3.849	5871/12230	97.66	3025	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr26742_1_n15000000
zr26742_1_n15000000_trimmed_1.fastq.gz	P.1_bin.1.fa	1.0387	1.0308	96.29	3.328	NA-NA	HIGH	NA-NA	3	3.328	6050/19536	96.29	209	P.1_bin.1_k77_21174	zr26742_1_n15000000
zr26742_1_n15000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.2641	0.2119	98.57	0.846	98.44-98.67	0.846	0.80-0.89	1	1.486	5799/15633	96.85	27	NODE_306_length_23997_cov_9.0000_ID_64100	zr26742_1_n15000000
zr26742_1_n15000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	0.1839	0.1203	99.84	0.589	99.68-100.02	0.589	0.55-0.63	1	1.361	5383/12698	97.27	0	SRS6115053_k141_3360	zr26742_1_n15000000
zr26742_1_n15000000_trimmed_1.fastq.gz	MAG_312.fa	0.1016	0.0772	98.29	0.326	97.98-98.53	0.326	0.30-0.36	1	1.175	2451/15037	94.32	0	MAG_312_0	zr26742_1_n15000000
zr26742_1_n15000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	0.0821	0.0724	98.2	0.263	97.87-98.51	0.263	0.23-0.29	1	1.146	2314/17572	93.67	2	NODE_1_length_695767_cov_46.0000_ID_85857	zr26742_1_n15000000
zr26742_1_n15000000_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.23.fa	0.0198	0.0086	95.87	0.063	93.61-96.90	0.063	0.04-0.12	1	1.093	161/8371	88.03	34	NODE_137_length_39565_cov_54.0000_ID_37700	zr26742_1_n15000000
zr26742_1_n15000000_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.3.fa	0.0178	0.0148	98.46	0.057	97.08-99.94	0.057	0.04-0.09	1	1.02	544/15718	89.72	0	SRS6115053_k141_44	zr26742_1_n15000000
zr26742_4_n10000000_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	66.2846	66.1035	99.52	340.0	NA-NA	HIGH	NA-NA	340	332.926	6461/7507	99.52	55	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	16.1812	17.7746	99.5	83.0	NA-NA	HIGH	NA-NA	83	78.297	6850/8010	99.5	1	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	11.1124	9.5608	97.59	57.0	NA-NA	HIGH	NA-NA	57	62.397	3072/6553	97.59	1711	NODE_1_length_160535_cov_17.2789_ID_55527	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	3.1193	2.2673	99.23	16.0	NA-NA	HIGH	NA-NA	16	14.752	4421/5623	99.23	2	AF66_k141_253	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	MAG_501.fa	0.8941	1.1584	99.09	4.586	NA-NA	HIGH	NA-NA	4	4.586	7308/9710	99.09	55	MAG_501_0	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.6033	0.581	99.57	3.094	NA-NA	HIGH	NA-NA	3	3.094	6454/7379	99.57	42	WK028-2-L-48h-03A1_S20_k141_3165	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.5745	0.6341	97.67	2.947	NA-NA	HIGH	NA-NA	3	2.947	3971/8251	97.67	90	ERS3967691_k141_96	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.3026	0.3036	99.78	1.552	99.70-99.85	1.552	1.48-1.63	2	2.06	5739/7783	99.02	0	WK002-1-L-48h-01F6_S30_k141_2565	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	MAG_183.fa	0.1669	0.4264	98.79	0.856	98.68-98.89	0.856	0.81-0.89	1	1.553	7595/19273	97.04	43	MAG_183_0	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746838__bin.11.fa	0.1581	0.1634	98.09	0.811	97.90-98.27	0.811	0.74-0.88	1	1.529	2426/7829	96.29	43	NODE_1_length_180989_cov_16.9995_ID_3968	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	EBC_082.15.fa	0.1563	0.4164	98.47	0.802	98.35-98.57	0.802	0.76-0.84	1	1.53	7011/20483	96.6	155	EBC_082.15_EBC_082_scaffold_602	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.1362	0.1542	95.45	0.698	95.13-95.87	0.698	0.60-0.79	1	1.462	1047/8642	93.42	1894	WK023-1-L-48h-02G3_S117_k141_1117	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	MAG_116.fa	0.1243	0.08	97.23	0.637	96.88-97.60	0.637	0.55-0.72	1	1.433	941/4679	94.96	604	MAG_116_0	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.0395	0.0998	95.73	0.202	95.18-96.31	0.202	0.16-0.24	1	1.152	919/19352	90.64	431	NODE_7_length_112150_cov_14.2384_ID_46122	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.035	0.0908	99.18	0.179	98.85-99.50	0.179	0.16-0.20	1	1.126	2525/19857	93.56	0	SAMC044639_k141_719	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.0316	0.0368	96.48	0.162	95.62-97.41	0.162	0.11-0.21	1	1.292	476/8865	91.0	192	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	0.0295	0.0721	96.57	0.152	95.82-97.20	0.152	0.12-0.19	1	1.13	887/18586	90.65	227	AF73_k141_59	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	EBC_095.37.fa	0.0265	0.0466	99.14	0.136	98.58-99.59	0.136	0.11-0.16	1	1.086	1318/13589	92.75	12	EBC_095.37_EBC_095_scaffold_66	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	MAG_107.fa	0.0148	0.0107	97.17	0.076	94.64-99.16	0.076	0.04-0.14	1	1.03	165/5466	89.32	1	MAG_107_0	zr26742_4_n10000000
zr26742_4_n10000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.0094	0.0194	97.61	0.048	95.97-99.60	0.048	0.03-0.08	1	1.086	349/15633	88.46	75	NODE_306_length_23997_cov_9.0000_ID_64100	zr26742_4_n10000000
